time,open,high,low,close,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
2025-01-07 04:00:00+08:00,21543,21580,21489,21522,33.26,30.92,,,,
2025-01-07 04:30:00+08:00,21522,21595,21456,21560,38.15,30.66,,,,
2025-01-07 08:45:00+08:00,21560,21599,21485,21509,34.5,30.73,,,,
2025-01-07 09:15:00+08:00,21509,21530,21454,21496,33.61,31.21,,,,
2025-01-07 09:45:00+08:00,21496,21522,21396,21444,30.27,31.66,,,,
2025-01-07 10:15:00+08:00,21444,21458,21412,21424,29.08,31.66,,,,
2025-01-07 10:45:00+08:00,21424,21504,21367,21468,35.15,32.65,,,,
2025-01-07 11:15:00+08:00,21468,21503,21341,21374,29.37,33.12,,,,
2025-01-07 11:45:00+08:00,21374,21415,21334,21395,32.06,32.83,,,,
2025-01-07 12:15:00+08:00,21395,21462,21327,21406,33.48,32.85,,,,
2025-01-07 12:45:00+08:00,21406,21417,21348,21373,31.35,32.1,,,,
2025-01-07 13:15:00+08:00,21373,21390,21271,21295,26.98,31.26,,,,
2025-01-07 15:00:00+08:00,21295,21338,21245,21297,27.26,30.56,,,,
2025-01-07 15:30:00+08:00,21297,21332,21237,21267,25.67,30.04,,,,
2025-01-07 16:00:00+08:00,21267,21333,21227,21278,27.35,29.85,,,,
2025-01-07 16:30:00+08:00,21278,21357,21249,21278,27.35,28.99,,,,
2025-01-07 17:00:00+08:00,21278,21435,21210,21362,39.42,30.1,,,,
2025-01-07 17:30:00+08:00,21362,21412,21323,21347,38.2,30.78,,,,
2025-01-07 18:00:00+08:00,21347,21370,21253,21291,33.97,30.84,,,,
2025-01-07 18:30:00+08:00,21291,21328,21234,21299,35.08,31.25,,,,
2025-01-07 19:00:00+08:00,21299,21360,21274,21310,36.65,32.33,,,,
2025-01-07 19:30:00+08:00,21310,21427,21275,21381,45.77,34.38,,,,
2025-01-07 20:00:00+08:00,21381,21476,21346,21424,50.43,37.14,,,,
2025-01-07 20:30:00+08:00,21424,21488,21396,21442,52.28,39.91,,,,
2025-01-07 21:00:00+08:00,21442,21580,21387,21519,59.27,43.45,,,,
2025-01-07 21:30:00+08:00,21519,21552,21418,21453,52.21,44.87,,,,
2025-01-07 22:00:00+08:00,21453,21530,21368,21417,48.79,46.05,,,,
2025-01-07 22:30:00+08:00,21417,21487,21339,21366,44.37,47.21,,,,
2025-01-07 23:00:00+08:00,21366,21379,21330,21344,42.57,48.04,,,,
2025-01-07 23:30:00+08:00,21344,21362,21247,21269,37.07,48.08,,,,
2025-01-08 00:00:00+08:00,21269,21330,21248,21302,40.7,47.52,,,,
2025-01-08 00:30:00+08:00,21302,21334,21248,21288,39.65,46.32,,,,
2025-01-08 01:00:00+08:00,21288,21371,21139,21209,34.3,44.33,,,,
2025-01-08 01:30:00+08:00,21209,21337,21109,21153,31.09,41.19,,,,
2025-01-08 02:00:00+08:00,21153,21177,21146,21168,32.9,39.05,,,,
2025-01-08 02:30:00+08:00,21168,21233,21111,21211,37.93,37.84,,,,
2025-01-08 03:00:00+08:00,21211,21374,21182,21316,48.15,38.26,,,,
2025-01-08 03:30:00+08:00,21316,21512,21292,21470,58.86,40.07,,,,
2025-01-08 04:00:00+08:00,21470,21554,21396,21491,60.07,42.63,,,,
2025-01-08 04:30:00+08:00,21491,21527,21408,21437,55.54,44.28,,,,
2025-01-08 08:45:00+08:00,21437,21460,21277,21321,47.3,45.13,,,,
2025-01-08 09:15:00+08:00,21321,21365,21265,21334,48.23,46.67,,,,
2025-01-08 09:45:00+08:00,21334,21359,21249,21289,45.26,48.25,,,,
2025-01-08 10:15:00+08:00,21289,21331,21220,21266,43.77,49.46,,,,
2025-01-08 10:45:00+08:00,21266,21291,21185,21232,41.6,49.86,,,,
2025-01-08 11:15:00+08:00,21232,21264,21200,21223,41.02,49.07,,,,
2025-01-08 11:45:00+08:00,21223,21384,21160,21278,45.98,47.64,,,,
2025-01-08 12:15:00+08:00,21278,21308,21208,21285,46.59,46.14,,,,
2025-01-08 12:45:00+08:00,21285,21359,21235,21275,45.79,45.06,,,,
2025-01-08 13:15:00+08:00,21275,21295,21172,21218,41.42,44.41,,,,
2025-01-08 15:00:00+08:00,21218,21270,21083,21128,35.63,43.01,,,,
2025-01-08 15:30:00+08:00,21128,21159,21050,21101,34.09,41.77,,,,
2025-01-08 16:00:00+08:00,21101,21121,21082,21097,33.85,40.66,,,,
2025-01-08 16:30:00+08:00,21097,21203,21062,21189,43.44,40.87,,,,
2025-01-08 17:00:00+08:00,21189,21222,21156,21194,43.92,41.19,,,,
2025-01-08 17:30:00+08:00,21194,21294,21162,21245,48.67,41.49,,,,
2025-01-08 18:00:00+08:00,21245,21260,21181,21217,46.35,41.46,,,,
2025-01-08 18:30:00+08:00,21217,21270,21093,21152,41.41,40.98,,,,
2025-01-08 19:00:00+08:00,21152,21228,21055,21100,37.93,40.59,,,,
2025-01-08 19:30:00+08:00,21100,21134,21034,21060,35.47,40.57,,,,
2025-01-08 20:00:00+08:00,21060,21184,21027,21171,45.97,41.89,,,,
2025-01-08 20:30:00+08:00,21171,21208,21108,21126,42.92,42.9,,,,
2025-01-08 21:00:00+08:00,21126,21221,21076,21169,46.57,43.25,,,,
2025-01-08 21:30:00+08:00,21169,21182,21107,21120,43.18,43.16,,,,
2025-01-08 22:00:00+08:00,21120,21230,21094,21168,47.23,43.0,,,,
2025-01-08 22:30:00+08:00,21168,21268,21128,21186,48.71,43.27,,,,
2025-01-08 23:00:00+08:00,21186,21223,21161,21177,47.98,44.0,,,,
2025-01-08 23:30:00+08:00,21177,21232,21119,21173,47.65,45.08,,,,
2025-01-09 00:00:00+08:00,21173,21191,21106,21137,44.6,46.09,,,,
2025-01-09 00:30:00+08:00,21137,21192,21089,21159,46.84,46.19,,,,
2025-01-09 01:00:00+08:00,21159,21225,21096,21134,44.63,46.38,,,,
2025-01-09 01:30:00+08:00,21134,21175,21028,21067,39.29,45.57,,,,
2025-01-09 02:00:00+08:00,21067,21090,20963,20999,34.74,44.63,,,,
2025-01-09 02:30:00+08:00,20999,21028,20983,21006,35.57,43.33,,,,
2025-01-09 03:00:00+08:00,21006,21117,20947,21088,44.44,42.86,,,,
2025-01-09 03:30:00+08:00,21088,21134,21038,21095,45.14,42.54,,,,
2025-01-09 04:00:00+08:00,21095,21129,21034,21087,44.45,42.19,,,,
2025-01-09 04:30:00+08:00,21087,21142,21032,21101,46.0,42.34,,,,
2025-01-09 08:45:00+08:00,21101,21200,21071,21168,52.76,43.0,,,,
2025-01-09 09:15:00+08:00,21168,21221,21141,21178,53.69,44.01,,,,
2025-01-09 09:45:00+08:00,21178,21212,21134,21155,51.19,45.33,,,,
2025-01-09 10:15:00+08:00,21155,21285,21080,21212,56.59,47.76,,,,
2025-01-09 10:45:00+08:00,21212,21297,21125,21234,58.5,50.31,,,,
2025-01-09 11:15:00+08:00,21234,21346,21165,21314,64.59,52.55,,,,
2025-01-09 11:45:00+08:00,21314,21421,21234,21322,65.14,54.77,,,,
2025-01-09 12:15:00+08:00,21322,21339,21217,21255,57.12,56.18,,,,
2025-01-09 12:45:00+08:00,21255,21297,21125,21181,49.83,56.6,,,,
2025-01-09 13:15:00+08:00,21181,21288,21151,21267,56.74,57.04,,,,
2025-01-09 15:00:00+08:00,21267,21420,21207,21358,62.61,58.03,,,,
2025-01-09 15:30:00+08:00,21358,21395,21305,21347,61.53,59.18,,,,
2025-01-09 16:00:00+08:00,21347,21409,21278,21325,59.31,59.49,,,,
2025-01-09 16:30:00+08:00,21325,21454,21291,21401,64.12,60.11,,,,
2025-01-09 17:00:00+08:00,21401,21453,21324,21341,58.26,59.41,,,,
2025-01-09 17:30:00+08:00,21341,21402,21260,21291,53.85,58.15,,,,
2025-01-09 18:00:00+08:00,21291,21374,21234,21324,56.21,58.05,,,,
2025-01-09 18:30:00+08:00,21324,21362,21273,21302,54.22,58.54,,,,
2025-01-09 19:00:00+08:00,21302,21312,21292,21300,54.03,58.24,,,,
2025-01-09 19:30:00+08:00,21300,21344,21240,21290,53.04,57.17,,,,
2025-01-09 20:00:00+08:00,21290,21319,21257,21306,54.48,56.39,,,,
2025-01-09 20:30:00+08:00,21306,21405,21269,21380,60.48,56.52,,,,
2025-01-09 21:00:00+08:00,21380,21415,21352,21383,60.7,56.14,,,,
2025-01-09 21:30:00+08:00,21383,21477,21352,21416,63.2,56.69,,,,
2025-01-09 22:00:00+08:00,21416,21442,21260,21305,51.38,56.42,,,,
2025-01-09 22:30:00+08:00,21305,21381,21263,21301,51.01,55.84,,,,
2025-01-09 23:00:00+08:00,21301,21329,21238,21255,46.83,55.02,,,,
2025-01-09 23:30:00+08:00,21255,21324,21151,21189,41.57,53.63,,,,
2025-01-10 00:00:00+08:00,21189,21212,21093,21141,38.21,51.98,,,,
2025-01-10 00:30:00+08:00,21141,21175,21093,21122,36.93,50.03,,,,
2025-01-10 01:00:00+08:00,21122,21225,21050,21168,41.98,47.98,,,,
2025-01-10 01:30:00+08:00,21168,21219,21051,21097,37.05,45.35,,,,
2025-01-10 02:00:00+08:00,21097,21142,21051,21097,37.05,42.45,,,,
2025-01-10 02:30:00+08:00,21097,21144,21019,21070,35.23,40.65,,,,
2025-01-10 03:00:00+08:00,21070,21079,21038,21051,33.96,38.76,,,,
2025-01-10 03:30:00+08:00,21051,21148,21007,21103,40.29,38.03,,,,
2025-01-10 04:00:00+08:00,21103,21173,21037,21130,43.32,38.22,,,,
2025-01-10 04:30:00+08:00,21130,21276,21079,21199,50.28,39.57,,,,
2025-01-10 08:45:00+08:00,21199,21248,21160,21189,49.33,40.94,,,,
2025-01-10 09:15:00+08:00,21189,21226,21062,21151,45.81,41.37,,,,
2025-01-10 09:45:00+08:00,21151,21224,21077,21138,44.64,42.21,,,,
2025-01-10 10:15:00+08:00,21138,21159,21128,21149,45.9,43.2,,,,
2025-01-10 10:45:00+08:00,21149,21189,21129,21157,46.85,44.49,,,,
2025-01-10 11:15:00+08:00,21157,21198,21060,21098,41.11,45.28,,,,
2025-01-10 11:45:00+08:00,21098,21136,21075,21101,41.51,45.42,,,,
2025-01-10 12:15:00+08:00,21101,21145,21072,21112,43.01,45.38,,,,
2025-01-10 12:45:00+08:00,21112,21280,21071,21244,57.18,46.15,,,,
2025-01-10 13:15:00+08:00,21244,21355,21227,21342,64.29,47.81,,,,
2025-01-10 15:00:00+08:00,21342,21378,21281,21295,59.21,49.3,,,,
2025-01-10 15:30:00+08:00,21295,21374,21225,21278,57.45,50.72,,,,
2025-01-10 16:00:00+08:00,21278,21297,21192,21199,49.99,51.18,,,,
2025-01-10 16:30:00+08:00,21199,21266,21101,21166,47.23,51.22,,,,
2025-01-10 17:00:00+08:00,21166,21220,21105,21187,49.15,52.11,,,,
2025-01-10 17:30:00+08:00,21187,21310,21147,21254,54.81,53.59,,,,
2025-01-10 18:00:00+08:00,21254,21273,21207,21219,51.58,54.54,,,,
2025-01-10 18:30:00+08:00,21219,21275,21159,21188,48.84,53.62,,,,
2025-01-10 19:00:00+08:00,21188,21214,21038,21078,40.58,50.98,,,,
2025-01-10 19:30:00+08:00,21078,21106,21063,21073,40.25,48.88,,,,
2025-01-10 20:00:00+08:00,21073,21132,20982,21021,36.86,46.59,,,,
2025-01-10 20:30:00+08:00,21021,21046,20960,20997,35.38,44.96,,,,
2025-01-10 21:00:00+08:00,20997,21006,20941,20954,32.84,43.37,,,,
2025-01-10 21:30:00+08:00,20954,21003,20908,20953,32.78,41.55,,,,
2025-01-10 22:00:00+08:00,20953,20982,20842,20865,28.01,38.57,,,,
2025-01-10 22:30:00+08:00,20865,20953,20748,20792,24.79,35.59,,,,
2025-01-10 23:00:00+08:00,20792,20953,20742,20906,36.98,34.27,,,,
2025-01-10 23:30:00+08:00,20906,20959,20797,20843,33.73,33.51,,,,
2025-01-13 08:45:00+08:00,20843,20882,20759,20789,31.19,32.51,,,,
2025-01-13 09:15:00+08:00,20789,20939,20759,20888,40.08,32.86,,,,
2025-01-13 09:45:00+08:00,20888,21086,20846,21044,50.85,34.58,,,,
2025-01-13 10:15:00+08:00,21044,21109,20935,20986,47.44,36.21,,,,
2025-01-13 10:45:00+08:00,20986,21021,20924,20970,46.51,37.73,,,,
2025-01-13 11:15:00+08:00,20970,21021,20943,20992,48.02,39.95,,,,
2025-01-13 11:45:00+08:00,20992,21131,20915,21086,53.98,43.2,,,,
2025-01-13 12:15:00+08:00,21086,21123,20989,21038,50.78,44.73,,,,
2025-01-13 12:45:00+08:00,21038,21112,20968,21029,50.17,46.56,,,,
2025-01-13 13:15:00+08:00,21029,21114,20942,21073,53.1,48.99,,,,
2025-01-13 15:00:00+08:00,21073,21137,21048,21100,54.85,50.63,,,,
2025-01-13 15:30:00+08:00,21100,21158,21025,21084,53.57,50.94,,,,
2025-01-13 16:00:00+08:00,21084,21101,21055,21080,53.24,51.58,,,,
2025-01-13 16:30:00+08:00,21080,21127,20991,21011,47.72,51.71,,,,
2025-01-13 17:00:00+08:00,21011,21075,20973,21002,47.04,51.61,,,,
2025-01-13 17:30:00+08:00,21002,21072,20924,20992,46.24,50.75,,,,
2025-01-13 18:00:00+08:00,20992,21045,20934,21008,47.76,50.41,,,,
2025-01-13 18:30:00+08:00,21008,21074,20927,20982,45.51,49.89,,,,
2025-01-13 19:00:00+08:00,20982,21062,20930,21010,48.33,49.36,,,,
2025-01-13 19:30:00+08:00,21010,21146,20961,21067,53.61,49.22,,,,
2025-01-13 20:00:00+08:00,21067,21099,21048,21079,54.65,49.34,,,,
2025-01-13 20:30:00+08:00,21079,21117,21051,21101,56.59,49.72,,,,
2025-01-13 21:00:00+08:00,21101,21130,21061,21108,57.22,50.77,,,,
2025-01-13 21:30:00+08:00,21108,21172,21051,21111,57.5,51.93,,,,
2025-01-13 22:00:00+08:00,21111,21174,21024,21077,53.21,52.71,,,,
2025-01-13 22:30:00+08:00,21077,21148,21013,21097,55.32,53.55,,,,
2025-01-13 23:00:00+08:00,21097,21117,21075,21095,55.05,54.61,,,,
2025-01-13 23:30:00+08:00,21095,21283,21053,21210,65.42,56.51,,,,
2025-01-14 00:00:00+08:00,21210,21337,21172,21297,70.89,58.43,,,,
2025-01-14 00:30:00+08:00,21297,21381,21235,21321,72.2,60.38,,,,
2025-01-14 01:00:00+08:00,21321,21379,21221,21284,67.19,61.56,,,,
2025-01-14 01:30:00+08:00,21284,21351,21181,21229,60.48,61.92,,,,
2025-01-14 02:00:00+08:00,21229,21342,21119,21296,65.06,62.76,,,,
2025-01-14 02:30:00+08:00,21296,21352,21251,21313,66.13,64.19,,,,
2025-01-14 03:00:00+08:00,21313,21386,21277,21342,67.94,65.6,,,,
2025-01-14 03:30:00+08:00,21342,21395,21217,21253,57.75,65.9,,,,
2025-01-14 04:00:00+08:00,21253,21326,21220,21306,61.46,65.46,,,,
2025-01-14 04:30:00+08:00,21306,21384,21249,21334,63.29,64.61,,,,
2025-01-14 08:45:00+08:00,21334,21366,21192,21278,57.41,62.97,,,,
2025-01-14 09:15:00+08:00,21278,21355,21222,21257,55.33,61.65,,,,
2025-01-14 09:45:00+08:00,21257,21312,21207,21275,56.78,61.24,,,,
2025-01-14 10:15:00+08:00,21275,21322,21254,21281,57.27,60.37,,,,
2025-01-14 10:45:00+08:00,21281,21337,21200,21269,55.89,59.24,,,,
2025-01-14 11:15:00+08:00,21269,21336,21228,21267,55.65,57.87,,,,
2025-01-14 11:45:00+08:00,21267,21295,21231,21257,54.39,57.5,,,,
2025-01-14 12:15:00+08:00,21257,21325,21216,21269,55.69,56.86,,,,
2025-01-14 12:45:00+08:00,21269,21395,21226,21351,63.36,56.86,,,,
2025-01-14 13:15:00+08:00,21351,21381,21195,21218,48.65,55.89,,,,
2025-01-14 15:00:00+08:00,21218,21241,21172,21209,47.84,55.06,,,,
2025-01-14 15:30:00+08:00,21209,21261,21175,21222,49.15,54.21,,,,
2025-01-14 16:00:00+08:00,21222,21317,21145,21241,51.1,53.52,,,,
2025-01-14 16:30:00+08:00,21241,21260,21196,21225,49.39,52.8,,,,
2025-01-14 17:00:00+08:00,21225,21244,21078,21136,41.14,51.19,,,,
2025-01-14 17:30:00+08:00,21136,21194,21122,21157,43.53,49.98,,,,
2025-01-14 18:00:00+08:00,21157,21283,21136,21252,52.88,49.67,,,,
2025-01-14 18:30:00+08:00,21252,21293,21133,21174,46.13,47.76,,,,
2025-01-14 19:00:00+08:00,21174,21252,21130,21224,50.49,47.96,,,,
2025-01-14 19:30:00+08:00,21224,21270,21167,21210,49.29,48.12,,,,
2025-01-14 20:00:00+08:00,21210,21301,21153,21210,49.29,48.14,,,,
2025-01-14 20:30:00+08:00,21210,21240,21130,21158,44.7,47.43,,,,
2025-01-14 21:00:00+08:00,21158,21185,21108,21144,43.52,46.77,,,,
2025-01-14 21:30:00+08:00,21144,21256,21112,21216,50.7,47.84,,,,
2025-01-14 22:00:00+08:00,21216,21298,21181,21251,53.78,48.98,,,,
2025-01-14 22:30:00+08:00,21251,21371,21228,21347,60.97,49.87,,,,
2025-01-14 23:00:00+08:00,21347,21442,21319,21413,65.0,51.97,,,,
2025-01-14 23:30:00+08:00,21413,21469,21384,21441,66.58,53.76,,,,
2025-01-15 00:00:00+08:00,21441,21602,21391,21538,71.39,56.21,,,,
2025-01-15 00:30:00+08:00,21538,21583,21516,21565,72.58,58.8,,,,
2025-01-15 01:00:00+08:00,21565,21646,21521,21614,74.63,62.13,,,,
2025-01-15 01:30:00+08:00,21614,21671,21577,21601,73.07,65.41,,,,
2025-01-15 02:00:00+08:00,21601,21627,21587,21608,73.39,67.93,,,,
2025-01-15 02:30:00+08:00,21608,21645,21535,21574,69.06,69.63,,,,
2025-01-15 03:00:00+08:00,21574,21697,21498,21632,72.08,70.86,,,,
2025-01-15 03:30:00+08:00,21632,21693,21545,21572,65.0,70.86,,,,
2025-01-15 04:00:00+08:00,21572,21655,21525,21618,67.63,70.98,,,,
2025-01-15 04:30:00+08:00,21618,21656,21586,21611,66.81,70.47,,,,
2025-01-15 08:45:00+08:00,21611,21719,21587,21678,70.5,70.24,,,,
2025-01-15 09:15:00+08:00,21678,21769,21641,21722,72.65,70.02,,,,
2025-01-15 09:45:00+08:00,21722,21888,21685,21825,76.9,70.45,,,,
2025-01-15 10:15:00+08:00,21825,21903,21762,21869,78.44,71.01,,,,
2025-01-15 10:45:00+08:00,21869,21893,21764,21787,69.18,71.02,,,,
2025-01-15 11:15:00+08:00,21787,21856,21732,21787,69.18,70.7,,,,
2025-01-15 11:45:00+08:00,21787,21845,21699,21727,62.88,70.46,,,,
2025-01-15 12:15:00+08:00,21727,21778,21676,21702,60.41,69.66,,,,
2025-01-15 12:45:00+08:00,21702,21830,21665,21788,65.44,69.51,,,,
2025-01-15 13:15:00+08:00,21788,21849,21758,21827,67.46,69.17,,,,
2025-01-15 15:00:00+08:00,21827,21880,21763,21792,63.85,68.19,,,,
2025-01-15 15:30:00+08:00,21792,21807,21733,21741,58.91,66.19,,,,
2025-01-15 16:00:00+08:00,21741,21793,21702,21746,59.25,64.06,,,,
2025-01-15 16:30:00+08:00,21746,21772,21638,21684,53.46,62.32,,,,
2025-01-15 17:00:00+08:00,21684,21693,21630,21651,50.63,60.25,,,,
2025-01-15 17:30:00+08:00,21651,21714,21636,21672,52.36,59.09,,,,
2025-01-15 18:00:00+08:00,21672,21783,21645,21738,57.41,58.75,,,,
